Transaction_Date,SKU,Unit_Qty_Sold
2021-08-30 09:51:00,AQU-CT-1LB,1
2021-08-30 14:49:00,CHL-PS-25LB,1
2021-08-30 12:52:00,AQU-CT-1LB,1
2021-08-30 15:45:00,BIO-PS-17LB,2
2021-08-30 17:01:00,BIO-BA-32OZ,1
2021-08-30 12:53:00,BIO-PS-5LB,2
2021-08-30 18:51:00,CHL-PU-5LB,1
2021-08-30 18:38:00,BIO-PS-1LB,1
2021-08-30 17:05:00,CHL-BA-32OZ,4
2021-08-30 13:57:00,HTH-CA-32OZ,1
2021-08-30 15:14:00,CHL-BA-32OZ,1
2021-08-30 16:42:00,CHL-BA-32OZ,1
2021-08-30 08:24:00,CHL-PS-25LB,1
2021-08-30 15:39:00,CHL-BA-32OZ,2
2021-08-30 17:24:00,BIO-CT-25LB,1
2021-08-30 15:42:00,BIO-PS-1LB,1
2021-08-30 11:24:00,BIO-LS-1GAL,1
2021-08-30 15:11:00,BIO-PS-5LB,2
2021-08-30 08:37:00,HTH-CA-32OZ,1
2021-08-30 18:25:00,CHL-CT-21LB,1
2021-08-30 09:02:00,AQU-CT-1LB,3
2021-08-30 10:48:00,CHL-BA-32OZ,1
2021-08-31 11:29:00,BIO-BA-32OZ,1
2021-08-31 10:27:00,HTH-CT-11LB,1
2021-08-31 12:14:00,BIO-PS-17LB,1
2021-08-31 18:11:00,BIO-CT-25LB,3
2021-08-31 08:23:00,BIO-PS-1LB,1
2021-08-31 16:51:00,HTH-MA-1GAL,1
2021-08-31 14:36:00,CHL-MA-32OZ,1
2021-08-31 17:28:00,BIO-PS-1LB,1
2021-08-31 10:57:00,HTH-CA-32OZ,1
2021-08-31 12:58:00,AQU-CT-1LB,1
2021-08-31 13:39:00,CHL-PS-25LB,1
2021-08-31 15:06:00,BIO-LS-1GAL,1
2021-08-31 18:54:00,AQU-CT-1LB,2
2021-08-31 18:23:00,BIO-PS-5LB,1
2021-08-31 13:58:00,CHL-PS-25LB,1
2021-08-31 18:28:00,CHL-MA-32OZ,3
2021-08-31 17:12:00,CHL-PS-25LB,1
2021-08-31 10:49:00,CHL-BA-32OZ,2
2021-08-31 15:29:00,BIO-BA-32OZ,1
2021-08-31 08:07:00,BIO-CHI-7LB,4
2021-08-31 09:43:00,CHL-CT-21LB,1
2021-08-31 13:19:00,CHL-BA-32OZ,1
2021-08-31 18:39:00,CHL-BA-32OZ,1
2021-08-31 09:53:00,BIO-PS-1LB,3
2021-08-31 15:43:00,HTH-MA-1GAL,1
2021-08-31 15:13:00,CHL-MA-32OZ,1
2021-08-31 18:51:00,BIO-CT-25LB,1
2021-08-31 10:46:00,CHL-CT-21LB,1
2021-08-31 14:00:00,BIO-BA-32OZ,1
2021-08-31 17:27:00,AQU-CT-1LB,1
2021-08-31 16:21:00,HTH-S-5LB,1
2021-08-31 14:32:00,AQU-CT-1LB,3
2021-08-31 16:44:00,HTH-CA-32OZ,3
2021-08-31 16:55:00,BIO-PS-1LB,3
2021-08-31 18:43:00,CHL-MA-32OZ,2
2021-08-31 16:26:00,BIO-CT-25LB,1
2021-09-01 09:02:00,CHL-CT-21LB,2
2021-09-01 16:21:00,BIO-CT-25LB,1
2021-09-01 18:38:00,BIO-CT-25LB,1
2021-09-01 15:12:00,BIO-PS-1LB,1
2021-09-01 13:32:00,HTH-CA-32OZ,2
2021-09-01 14:30:00,CHL-CT-21LB,3
2021-09-01 17:18:00,BIO-PS-5LB,4
2021-09-01 11:44:00,CHL-PU-5LB,1
2021-09-01 11:54:00,BIO-PS-1LB,1
2021-09-01 14:17:00,BIO-PS-17LB,1
2021-09-01 12:56:00,BIO-PS-17LB,1
2021-09-02 15:03:00,BIO-PS-17LB,1
2021-09-02 10:24:00,CHL-PS-25LB,1
2021-09-02 11:09:00,HTH-CA-32OZ,1
2021-09-02 15:25:00,CHL-BA-32OZ,1
2021-09-02 15:42:00,BIO-PS-1LB,1
2021-09-02 14:56:00,BIO-CT-25LB,3
2021-09-02 13:38:00,AQU-CT-1LB,1
2021-09-02 14:51:00,HTH-CA-32OZ,2
2021-09-02 12:47:00,CHL-PU-5LB,1
2021-09-02 13:33:00,BIO-PS-17LB,2
2021-09-02 15:41:00,BIO-PS-5LB,1
2021-09-02 14:24:00,BIO-CT-25LB,1
2021-09-02 17:16:00,HTH-CA-32OZ,1
2021-09-02 17:40:00,BIO-CHI-7LB,1
2021-09-02 12:28:00,BIO-PS-5LB,1
2021-09-02 09:22:00,BIO-BA-32OZ,1
2021-09-02 13:53:00,BIO-CT-25LB,1
2021-09-02 18:51:00,BIO-PS-1LB,1
2021-09-02 11:17:00,AQU-CT-1LB,3
2021-09-02 15:58:00,BIO-PS-17LB,1
2021-09-02 12:55:00,CHL-CT-21LB,1
2021-09-02 13:41:00,AQU-CT-1LB,1
2021-09-02 08:45:00,BIO-PS-17LB,2
2021-09-02 18:08:00,HTH-CT-11LB,1
2021-09-02 12:01:00,CHL-CT-21LB,1
2021-09-02 13:15:00,HTH-CA-32OZ,1
2021-09-02 15:31:00,CHL-PS-25LB,1
2021-09-02 10:38:00,CHL-PS-25LB,1
2021-09-02 18:00:00,HTH-CT-11LB,1
2021-09-02 16:46:00,HTH-CA-32OZ,1
2021-09-03 12:43:00,BIO-F-2LB,1
2021-09-03 16:39:00,BIO-PS-1LB,1
2021-09-03 14:20:00,BIO-PS-5LB,1
2021-09-03 11:41:00,CHL-PS-25LB,1
2021-09-03 17:16:00,BIO-PS-5LB,1
2021-09-03 13:56:00,AQU-CT-1LB,1
2021-09-03 08:15:00,BIO-PS-17LB,3
2021-09-03 15:51:00,CHL-CT-21LB,1
2021-09-03 13:17:00,BIO-PS-1LB,1
2021-09-03 16:55:00,AQU-CT-1LB,3
2021-09-03 08:49:00,BIO-BA-32OZ,1
2021-09-03 15:33:00,HTH-CA-32OZ,1
2021-09-03 08:23:00,BIO-PS-1LB,2
2021-09-03 11:34:00,BIO-PS-17LB,1
2021-09-03 11:12:00,BIO-PS-1LB,1
2021-09-03 16:23:00,CHL-CT-21LB,1
2021-09-03 14:37:00,CHL-BA-32OZ,1
2021-09-03 11:11:00,BIO-S-1LB,1
2021-09-03 17:07:00,HTH-CA-32OZ,2
2021-09-03 11:26:00,CHL-PS-25LB,2
2021-09-03 17:24:00,AQU-CT-1LB,1
2021-09-03 12:47:00,BIO-PS-1LB,2
2021-09-03 16:02:00,BIO-PS-17LB,1
2021-09-04 12:51:00,CHL-CT-21LB,1
2021-09-04 08:30:00,CHL-BA-32OZ,1
2021-09-04 11:29:00,BIO-PS-5LB,1
2021-09-04 11:03:00,CHL-CT-21LB,2
2021-09-04 12:05:00,BIO-CT-25LB,3
2021-09-04 13:00:00,CHL-PS-25LB,1
2021-09-04 14:13:00,CHL-BA-32OZ,2
2021-09-04 10:51:00,AQU-CHI-11LB,1
2021-09-04 12:53:00,AQU-CT-1LB,3
2021-09-04 08:20:00,BIO-PS-17LB,1
2021-09-04 09:02:00,HTH-CT-11LB,1
2021-09-04 10:26:00,AQU-CT-1LB,4
2021-09-04 13:33:00,BIO-LS-1GAL,2
2021-09-04 11:55:00,CHL-PS-25LB,1
2021-09-04 16:28:00,CHL-PS-25LB,1
2021-09-04 18:37:00,CHL-PS-25LB,2
2021-09-04 14:13:00,CHL-BA-32OZ,1
2021-09-04 11:57:00,BIO-PS-1LB,1
2021-09-04 12:59:00,CHL-CT-21LB,2
2021-09-04 14:29:00,BIO-CT-25LB,1
2021-09-04 12:41:00,BIO-BA-32OZ,1
2021-09-04 14:17:00,AQU-CT-1LB,1
2021-09-04 14:55:00,BIO-LS-1GAL,4
2021-09-04 14:47:00,HTH-CT-11LB,1
2021-09-04 08:15:00,BIO-PS-17LB,1
2021-09-04 11:54:00,CHL-CT-21LB,4
2021-09-05 10:57:00,CHL-PS-25LB,1
2021-09-05 15:12:00,BIO-CT-25LB,3
2021-09-05 17:39:00,BIO-CT-25LB,1
2021-09-05 15:16:00,BIO-CT-25LB,1
2021-09-05 09:21:00,BIO-PS-17LB,2
2021-09-05 17:09:00,CHL-CT-21LB,1
2021-09-05 08:45:00,CHL-CT-21LB,1
2021-09-05 17:18:00,HTH-CT-11LB,1
2021-09-05 09:03:00,CHL-PS-25LB,2
2021-09-05 09:01:00,CHL-CT-21LB,3
2021-09-05 10:40:00,BIO-BA-32OZ,1
2021-09-05 15:27:00,BIO-PS-17LB,2
2021-09-05 08:30:00,AQU-CT-1LB,1
2021-09-05 16:07:00,BIO-PS-5LB,1
2021-09-05 18:55:00,AQU-CT-1LB,1
2021-09-05 17:20:00,CHL-AI-25LB,1
2021-09-05 09:25:00,CHL-BA-32OZ,1
2021-09-05 12:33:00,BIO-PS-5LB,2
2021-09-05 12:37:00,BIO-LS-1GAL,2
2021-09-05 15:30:00,BIO-CT-25LB,1
2021-09-05 17:40:00,AQU-CT-1LB,2
2021-09-05 15:12:00,CHL-CT-21LB,1
2021-09-05 16:12:00,BIO-PS-17LB,2
2021-09-05 11:55:00,BIO-LS-1GAL,1
2021-09-05 08:27:00,BIO-PS-5LB,1
2021-09-05 09:16:00,CHL-BA-32OZ,1
2021-09-05 12:13:00,BIO-BA-32OZ,1
2021-09-05 13:28:00,BIO-BA-32OZ,1
2021-09-05 18:23:00,BIO-PS-1LB,1
2021-09-05 12:45:00,BIO-LS-1GAL,1
2021-09-05 15:33:00,CHL-BA-32OZ,2
2021-09-05 17:13:00,BIO-PS-1LB,2
2021-09-05 13:01:00,CHL-CT-21LB,1
2021-09-06 13:42:00,BIO-LS-1GAL,1
2021-09-06 18:43:00,HTH-CA-32OZ,2
2021-09-06 10:26:00,AQU-CT-1LB,1
2021-09-06 08:11:00,CHL-PS-25LB,2
2021-09-06 15:01:00,BIO-CT-25LB,2
2021-09-06 14:55:00,HTH-CT-11LB,1
2021-09-06 16:30:00,HTH-CT-11LB,1
2021-09-06 13:27:00,BIO-LS-1GAL,1
2021-09-06 15:03:00,HTH-CA-32OZ,1
2021-09-06 15:05:00,BIO-BA-32OZ,1
2021-09-06 18:54:00,CHL-AI-25LB,4
2021-09-06 16:43:00,AQU-CT-1LB,4
2021-09-06 09:10:00,BIO-BA-32OZ,1
2021-09-06 17:11:00,HTH-MA-1GAL,1
2021-09-06 11:56:00,BIO-PS-17LB,1
2021-09-06 14:59:00,BIO-PS-5LB,1
2021-09-06 09:55:00,HTH-MA-1GAL,4
2021-09-06 11:36:00,CHL-MA-32OZ,1
2021-09-06 09:08:00,BIO-BA-32OZ,1
2021-09-06 11:31:00,HTH-MA-1GAL,1
2021-09-06 15:16:00,BIO-BA-32OZ,1
2021-09-06 13:38:00,BIO-S-1LB,3
2021-09-06 18:37:00,BIO-BA-32OZ,1
2021-09-06 16:19:00,CHL-MA-32OZ,2
2021-09-06 18:06:00,BIO-PS-17LB,1
2021-09-06 11:58:00,BIO-PS-17LB,3
2021-09-06 11:31:00,BIO-PS-1LB,4
2021-09-06 14:59:00,AQU-CT-1LB,1
2021-09-06 16:28:00,HTH-MA-1GAL,1
2021-09-06 08:21:00,HTH-CT-11LB,2
2021-09-07 16:49:00,CHL-BA-32OZ,4
2021-09-07 08:31:00,BIO-PS-5LB,1
2021-09-07 17:04:00,CHL-CT-21LB,1
2021-09-07 08:40:00,AQU-CT-1LB,1
2021-09-07 14:54:00,CHL-CT-21LB,3
2021-09-07 18:23:00,BIO-PS-17LB,1
2021-09-07 09:56:00,CHL-BA-32OZ,1
2021-09-07 08:52:00,CHL-BA-32OZ,1
2021-09-07 14:17:00,AQU-CT-1LB,1
2021-09-07 08:31:00,BIO-LS-1GAL,2
2021-09-07 08:29:00,HTH-MA-1GAL,1
2021-09-07 16:13:00,BIO-CT-25LB,1
2021-09-07 16:43:00,HTH-CA-32OZ,1
2021-09-07 18:19:00,BIO-PS-1LB,1
2021-09-07 15:33:00,BIO-PS-17LB,1
2021-09-07 12:32:00,CHL-BA-32OZ,3
2021-09-07 11:51:00,HTH-CA-32OZ,1
2021-09-07 08:14:00,AQU-CT-1LB,1
2021-09-07 12:33:00,BIO-CT-25LB,1
2021-09-07 13:29:00,CHL-PS-25LB,1
2021-09-07 11:27:00,AQU-CT-1LB,1
2021-09-07 13:42:00,BIO-PS-1LB,1
2021-09-07 12:44:00,CHL-CT-21LB,1
2021-09-07 18:00:00,BIO-PS-1LB,1
2021-09-07 12:56:00,BIO-PS-5LB,3
2021-09-07 12:39:00,BIO-LS-1GAL,1
2021-09-08 10:30:00,CHL-BA-32OZ,1
2021-09-08 10:32:00,BIO-CT-25LB,1
2021-09-08 08:39:00,BIO-CHI-7LB,4
2021-09-08 08:12:00,CHL-BA-32OZ,2
2021-09-08 09:55:00,HTH-CT-11LB,4
2021-09-08 15:35:00,HTH-CT-11LB,1
2021-09-08 16:15:00,BIO-PS-5LB,1
2021-09-08 18:50:00,BIO-CT-25LB,1
2021-09-08 14:51:00,CHL-BA-32OZ,1
2021-09-08 12:15:00,BIO-BA-32OZ,1
2021-09-08 09:27:00,BIO-CT-25LB,1
2021-09-08 15:47:00,BIO-BA-32OZ,1
2021-09-08 16:20:00,BIO-PS-1LB,2
2021-09-09 17:32:00,AQU-CT-1LB,1
2021-09-09 12:16:00,CHL-PS-25LB,3
2021-09-09 12:56:00,BIO-LS-1GAL,1
2021-09-09 08:35:00,CHL-MA-32OZ,1
2021-09-09 16:42:00,BIO-PS-1LB,1
2021-09-09 17:57:00,CHL-BA-32OZ,1
2021-09-09 13:47:00,BIO-PS-1LB,1
2021-09-09 17:13:00,BIO-PS-5LB,1
2021-09-09 08:12:00,BIO-LS-1GAL,1
2021-09-09 10:40:00,HTH-CA-32OZ,1
2021-09-09 08:29:00,CHL-BA-32OZ,1
2021-09-09 18:56:00,BIO-BA-32OZ,1
2021-09-09 13:27:00,CHL-PS-25LB,3
2021-09-09 08:54:00,CHL-MA-32OZ,1
2021-09-09 13:09:00,BIO-PS-5LB,3
2021-09-09 14:39:00,BIO-PS-17LB,3
2021-09-09 17:49:00,BIO-S-1LB,1
2021-09-09 08:07:00,CHL-MA-32OZ,1
2021-09-09 13:10:00,CHL-MA-32OZ,1
2021-09-09 11:53:00,BIO-PS-1LB,2
2021-09-09 18:02:00,BIO-PS-17LB,3
2021-09-09 10:38:00,AQU-CT-1LB,1
2021-09-10 17:42:00,CHL-PS-25LB,3
2021-09-10 17:25:00,BIO-LS-1GAL,3
2021-09-10 14:12:00,BIO-PS-17LB,1
2021-09-10 11:01:00,BIO-BA-32OZ,1
2021-09-10 17:52:00,BIO-LS-1GAL,3
2021-09-10 10:58:00,BIO-CT-25LB,2
2021-09-10 11:22:00,CHL-MA-32OZ,1
2021-09-10 14:22:00,BIO-BA-32OZ,1
2021-09-10 12:00:00,CHL-BA-32OZ,1
2021-09-10 11:01:00,HTH-MA-1GAL,2
2021-09-10 15:38:00,CHL-PS-25LB,1
2021-09-10 18:37:00,AQU-CT-1LB,1
2021-09-10 09:51:00,AQU-CHI-20LB,1
2021-09-10 13:17:00,HTH-MA-1GAL,1
2021-09-10 08:51:00,HTH-CT-11LB,1
2021-09-10 10:43:00,CHL-PS-25LB,1
2021-09-10 15:13:00,CHL-MA-32OZ,1
2021-09-10 10:01:00,BIO-PS-1LB,1
2021-09-10 09:09:00,HTH-CA-32OZ,4
2021-09-10 18:38:00,BIO-PS-17LB,3
2021-09-10 13:13:00,HTH-CT-11LB,1
2021-09-10 09:35:00,HTH-S-5LB,1
2021-09-10 13:00:00,HTH-CA-32OZ,2
2021-09-10 08:18:00,HTH-CT-11LB,1
2021-09-10 10:12:00,BIO-CT-25LB,1
2021-09-10 09:42:00,HTH-CA-32OZ,3
2021-09-10 16:08:00,HTH-CT-11LB,4
2021-09-10 08:48:00,HTH-CT-11LB,1
2021-09-10 14:59:00,CHL-BA-32OZ,1
2021-09-10 16:08:00,BIO-BA-32OZ,2
2021-09-10 08:19:00,BIO-BA-32OZ,1
2021-09-10 16:55:00,BIO-BA-32OZ,1
2021-09-11 09:50:00,HTH-CT-11LB,1
2021-09-11 08:36:00,BIO-PS-17LB,3
2021-09-11 11:58:00,CHL-PS-25LB,1
2021-09-11 08:58:00,BIO-PS-5LB,1
2021-09-11 13:19:00,CHL-PS-25LB,2
2021-09-11 16:18:00,BIO-LS-1GAL,2
2021-09-11 15:13:00,BIO-PS-17LB,1
2021-09-11 16:22:00,CHL-MA-32OZ,1
2021-09-11 15:48:00,BIO-PS-5LB,4
2021-09-11 15:38:00,BIO-PS-17LB,1
2021-09-11 15:56:00,AQU-CT-1LB,1
2021-09-11 11:37:00,BIO-PS-17LB,2
2021-09-11 16:47:00,BIO-PS-17LB,1
2021-09-11 10:17:00,BIO-BA-32OZ,1
2021-09-11 13:40:00,BIO-PS-17LB,1
2021-09-11 18:20:00,BIO-PS-1LB,1
2021-09-11 11:33:00,BIO-CT-25LB,4
2021-09-11 09:23:00,BIO-LS-1GAL,2
2021-09-11 09:34:00,BIO-PS-5LB,1
2021-09-11 10:31:00,CHL-PS-25LB,1
2021-09-11 10:55:00,AQU-CT-1LB,4
2021-09-11 18:12:00,HTH-PU-2LB,1
2021-09-11 16:55:00,BIO-PS-17LB,1
2021-09-11 10:27:00,CHL-MA-32OZ,1
2021-09-11 12:54:00,HTH-CT-11LB,1
2021-09-11 10:37:00,CHL-PS-25LB,1
2021-09-11 13:55:00,BIO-S-1LB,1
2021-09-11 09:32:00,BIO-PS-17LB,4
2021-09-12 13:11:00,CHL-CT-21LB,2
2021-09-12 13:23:00,BIO-LS-1GAL,1
2021-09-12 18:29:00,BIO-PS-1LB,1
2021-09-12 18:26:00,CHL-CT-21LB,1
2021-09-12 16:50:00,AQU-CT-1LB,2
2021-09-12 16:42:00,CHL-CT-21LB,1
2021-09-12 09:21:00,BIO-PS-17LB,3
2021-09-12 13:37:00,AQU-CT-1LB,1
2021-09-12 08:15:00,AQU-CT-1LB,3
2021-09-12 08:59:00,BIO-BA-32OZ,1
2021-09-12 16:07:00,HTH-CA-32OZ,1
2021-09-12 17:27:00,BIO-PS-1LB,2
2021-09-12 17:21:00,BIO-PS-5LB,1
2021-09-12 12:16:00,BIO-CT-25LB,2
2021-09-12 16:29:00,BIO-PS-17LB,1
2021-09-12 14:06:00,BIO-PS-5LB,1
2021-09-12 18:51:00,BIO-PS-5LB,3
2021-09-12 13:00:00,BIO-PS-5LB,1
2021-09-12 12:32:00,CHL-PU-5LB,1
2021-09-12 16:18:00,BIO-PS-1LB,1
2021-09-12 17:47:00,BIO-BA-32OZ,1
2021-09-12 09:56:00,BIO-LS-1GAL,1
2021-09-12 13:47:00,CHL-CT-21LB,1
2021-09-12 08:32:00,HTH-CA-32OZ,1
2021-09-13 17:08:00,BIO-PS-5LB,2
2021-09-13 18:16:00,BIO-CT-25LB,1
2021-09-13 12:26:00,BIO-PS-1LB,1
2021-09-13 12:02:00,CHL-CT-21LB,1
2021-09-13 11:58:00,BIO-LS-1GAL,1
2021-09-13 13:01:00,HTH-CT-11LB,1
2021-09-13 15:59:00,HTH-CT-11LB,1
2021-09-13 14:38:00,BIO-LS-1GAL,1
2021-09-13 13:22:00,CHL-CT-21LB,1
2021-09-13 13:38:00,BIO-CT-25LB,3
2021-09-13 11:23:00,HTH-CA-32OZ,1
2021-09-13 13:32:00,BIO-CT-25LB,1
2021-09-13 16:04:00,AQU-CT-1LB,4
2021-09-13 08:32:00,HTH-CT-11LB,2
2021-09-13 10:42:00,HTH-S-5LB,1
2021-09-13 10:28:00,BIO-PS-1LB,1
2021-09-13 15:49:00,BIO-PS-1LB,1
2021-09-13 13:19:00,AQU-CHI-20LB,4
2021-09-13 15:49:00,CHL-BA-32OZ,2
2021-09-13 15:40:00,BIO-PS-5LB,1
2021-09-13 15:59:00,BIO-PS-17LB,1
2021-09-13 15:17:00,BIO-LS-1GAL,1
2021-09-13 13:36:00,BIO-PS-5LB,1
2021-09-13 10:23:00,BIO-CT-25LB,1
2021-09-13 12:56:00,BIO-LS-1GAL,1
2021-09-13 09:08:00,BIO-BA-32OZ,1
2021-09-13 11:32:00,HTH-CA-32OZ,1
2021-09-13 15:09:00,CHL-BA-32OZ,1
2021-09-13 12:47:00,CHL-MA-32OZ,1
2021-09-13 17:51:00,BIO-PS-1LB,2
2021-09-13 11:30:00,HTH-CT-11LB,2
2021-09-13 17:30:00,CHL-MA-32OZ,1
2021-09-13 17:02:00,BIO-F-2LB,1
2021-09-14 08:31:00,CHL-BA-32OZ,1
2021-09-14 08:45:00,CHL-CT-21LB,1
2021-09-14 12:55:00,CHL-MA-32OZ,1
2021-09-14 13:57:00,HTH-CT-11LB,1
2021-09-14 13:38:00,BIO-PS-1LB,1
2021-09-14 12:35:00,BIO-PS-5LB,1
2021-09-14 12:36:00,BIO-BA-32OZ,1
2021-09-14 14:29:00,INT-AI-11LB,1
2021-09-14 12:59:00,HTH-CA-32OZ,1
2021-09-14 09:27:00,BIO-PS-1LB,2
2021-09-14 14:08:00,BIO-PS-17LB,1
2021-09-14 11:43:00,BIO-LS-1GAL,2
2021-09-14 17:21:00,BIO-CT-25LB,1
2021-09-14 14:42:00,BIO-PS-17LB,1
2021-09-14 15:07:00,BIO-PS-17LB,3
2021-09-14 10:21:00,CHL-PU-5LB,4
2021-09-14 13:37:00,CHL-MA-32OZ,3
2021-09-14 11:21:00,CHL-MA-32OZ,4
2021-09-14 08:59:00,BIO-BA-32OZ,1
2021-09-14 10:49:00,BIO-LS-1GAL,1
2021-09-15 15:27:00,HTH-CA-32OZ,1
2021-09-15 15:16:00,BIO-PS-5LB,1
2021-09-15 17:46:00,BIO-BA-32OZ,1
2021-09-15 08:24:00,BIO-LS-1GAL,3
2021-09-15 12:07:00,CHL-PS-25LB,1
2021-09-15 10:58:00,CHL-PS-25LB,3
2021-09-15 10:31:00,HTH-CA-32OZ,1
2021-09-15 10:43:00,INT-PD-5LB,3
2021-09-15 15:25:00,HTH-CA-32OZ,3
2021-09-15 13:12:00,HTH-CA-32OZ,1
2021-09-15 09:18:00,AQU-CT-1LB,1
2021-09-15 13:07:00,BIO-PS-1LB,2
2021-09-15 18:12:00,BIO-PS-5LB,1
2021-09-15 12:06:00,CHL-PS-25LB,1
2021-09-15 15:58:00,BIO-LS-1GAL,2
2021-09-15 18:52:00,CHL-AI-25LB,3
2021-09-15 08:03:00,BIO-CT-25LB,4
2021-09-15 13:18:00,AQU-CT-1LB,1
2021-09-15 13:21:00,CHL-PS-25LB,3
2021-09-15 16:15:00,BIO-PS-17LB,1
2021-09-15 12:22:00,CHL-MA-32OZ,1
2021-09-15 13:39:00,BIO-PS-5LB,1
2021-09-15 13:56:00,HTH-CA-32OZ,1
2021-09-15 13:59:00,HTH-CA-32OZ,3
2021-09-15 14:51:00,AQU-CHI-11LB,1
2021-09-15 10:07:00,BIO-PS-1LB,1
2021-09-15 14:35:00,CHL-BA-32OZ,3
2021-09-15 18:13:00,HTH-MA-1GAL,3
2021-09-15 11:23:00,CHL-BA-32OZ,1
2021-09-15 18:30:00,BIO-PS-1LB,1
2021-09-15 14:26:00,BIO-BA-32OZ,1
2021-09-16 16:03:00,HTH-CT-11LB,1
2021-09-16 16:52:00,CHL-PS-25LB,1
2021-09-16 17:22:00,BIO-BA-32OZ,1
2021-09-16 08:19:00,BIO-PS-17LB,1
2021-09-16 17:05:00,BIO-LS-1GAL,1
2021-09-16 08:32:00,BIO-PS-17LB,1
2021-09-16 14:48:00,BIO-CT-25LB,3
2021-09-16 08:18:00,CHL-CT-21LB,1
2021-09-16 11:05:00,BIO-PS-17LB,2
2021-09-16 15:05:00,CHL-BA-32OZ,1
2021-09-16 13:58:00,CHL-BA-32OZ,1
2021-09-16 13:43:00,BIO-CT-25LB,1
2021-09-16 15:35:00,CHL-BA-32OZ,3
2021-09-16 13:49:00,HTH-MA-1GAL,2
2021-09-16 10:05:00,BIO-BA-32OZ,1
2021-09-16 18:45:00,AQU-CT-1LB,1
2021-09-16 17:29:00,CHL-PS-25LB,1
2021-09-16 17:14:00,BIO-BA-32OZ,1
2021-09-16 11:25:00,CHL-BA-32OZ,1
2021-09-16 16:24:00,BIO-CT-25LB,2
2021-09-16 08:49:00,BIO-LS-1GAL,3
2021-09-16 17:43:00,CHL-PS-25LB,3
2021-09-16 11:55:00,BIO-PS-1LB,1
2021-09-16 09:42:00,BIO-CHI-7LB,1
2021-09-16 18:26:00,CHL-CT-21LB,1
2021-09-16 08:33:00,BIO-LS-1GAL,1
2021-09-16 17:56:00,CHL-PS-25LB,1
2021-09-16 16:32:00,CHL-PU-5LB,3
2021-09-16 16:22:00,BIO-LS-1GAL,2
2021-09-16 18:43:00,CHL-PS-25LB,1
2021-09-16 08:05:00,HTH-CA-32OZ,1
2021-09-16 08:23:00,BIO-PS-1LB,2
2021-09-16 13:50:00,AQU-CHI-11LB,1
2021-09-16 16:12:00,CHL-PS-25LB,1
2021-09-16 17:05:00,CHL-BA-32OZ,2
2021-09-17 09:06:00,HTH-CT-11LB,1
2021-09-17 13:53:00,CHL-BA-32OZ,1
2021-09-17 11:11:00,CHL-CT-21LB,1
2021-09-17 08:10:00,BIO-BA-32OZ,1
2021-09-17 14:18:00,CHL-MA-32OZ,1
2021-09-17 08:02:00,HTH-CA-32OZ,1
2021-09-17 17:45:00,HTH-CA-32OZ,1
2021-09-17 11:43:00,HTH-CT-11LB,1
2021-09-17 18:46:00,CHL-CT-21LB,2
2021-09-17 11:45:00,HTH-CA-32OZ,1
2021-09-17 11:36:00,HTH-CT-11LB,3
2021-09-17 14:15:00,CHL-BA-32OZ,1
2021-09-17 15:37:00,BIO-LS-1GAL,1
2021-09-17 08:11:00,BIO-PS-17LB,1
2021-09-17 08:42:00,CHL-BA-32OZ,1
2021-09-17 18:56:00,CHL-CT-21LB,2
2021-09-17 11:34:00,AQU-CT-1LB,1
2021-09-17 16:40:00,CHL-BA-32OZ,1
2021-09-17 15:33:00,CHL-MA-32OZ,3
2021-09-17 10:41:00,HTH-S-5LB,1
2021-09-17 09:35:00,BIO-CT-25LB,3
2021-09-17 16:39:00,CHL-PS-25LB,1
2021-09-17 11:33:00,AQU-CT-1LB,3
2021-09-17 12:18:00,CHL-CT-21LB,1
2021-09-17 15:33:00,CHL-BA-32OZ,1
2021-09-17 09:48:00,BIO-PS-1LB,1
2021-09-18 14:49:00,CHL-BA-32OZ,1
2021-09-18 15:27:00,HTH-CA-32OZ,1
2021-09-18 14:15:00,BIO-BA-32OZ,1
2021-09-18 12:56:00,CHL-CT-21LB,2
2021-09-18 10:47:00,CHL-MA-32OZ,1
2021-09-18 08:34:00,BIO-PS-5LB,1
2021-09-18 11:19:00,BIO-PS-1LB,1
2021-09-18 16:44:00,BIO-CT-25LB,2
2021-09-18 09:11:00,BIO-CT-25LB,1
2021-09-18 12:11:00,CHL-PS-25LB,1
2021-09-18 14:27:00,HTH-CA-32OZ,3
2021-09-18 12:30:00,AQU-AI-5LB,3
2021-09-18 12:09:00,HTH-CT-11LB,2
2021-09-18 14:19:00,CHL-PS-25LB,1
2021-09-18 12:54:00,BIO-PS-1LB,1
2021-09-18 08:16:00,BIO-PS-1LB,3
2021-09-18 15:41:00,HTH-CT-11LB,2
2021-09-18 16:12:00,HTH-MA-1GAL,4
2021-09-18 18:48:00,HTH-MA-1GAL,2
2021-09-18 10:48:00,HTH-CT-11LB,1
2021-09-18 15:38:00,CHL-MA-32OZ,3
2021-09-18 14:26:00,HTH-MA-1GAL,2
2021-09-18 11:28:00,CHL-CT-21LB,4
2021-09-18 17:50:00,BIO-S-1LB,1
2021-09-18 18:20:00,CHL-BA-32OZ,2
2021-09-18 16:05:00,HTH-CT-11LB,2
2021-09-18 18:44:00,BIO-PS-5LB,1
2021-09-18 16:30:00,HTH-CT-11LB,1
2021-09-18 15:52:00,BIO-PS-5LB,1
